name,description,cuisinePrimary,cuisineSecondary,address_full,phone,website,latitude,longitude,rating,reviewCount,priceRange,features
"Camarao e Cia","Acesso para cadeirantes","","","Avenida Conde da Boa Vista 610 Shopping Boa Vista, Recife, Pernambuco 50060-004","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10470060-Reviews-Camarao_e_Cia-Recife_State_of_Pernambuco.html","-8.05935","-34.88659",2.9,12,"$","Acesso para cadeirantes"
"Caminho Da Praia","","","","Rua Salgueiro 73 Macedo, Recife, Pernambuco 51021-210","","","-8.12376","-34.89767",3.2,5,"$$ - $$$",""
"Campanhia Da Sopa","","Sopa","","Rua Doutor Jose Maria 911 Interior, Recife, Pernambuco 52041-065","","","-8.0353","-34.89928",5,2,"",""
"Canaa Doces E Salgados","","","","Rua Itaqui 99 B San Martin, Recife, Pernambuco 50760-560","","","-8.06779","-34.92349",-1,-1,"",""
"Candellabro Pizzaria","Amplo cardápio de pizzas, além de massas, carnes e petiscos, em casa fundada em 1983, com ambiente informal.","Pizza","","Estrada do Arraial 3310 Casa Amarela, Recife, Pernambuco 52051-380","+558134411904","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4503628-Reviews-Candellabro_Pizzaria-Recife_State_of_Pernambuco.html","-8.027931","-34.9119",4.1,53,"$","Acesso para cadeirantes; Entrega; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa"
"Caneca Fina","Lugares para sentar","Bar","","Av Visconde de Albuquerque, 807, Recife, Pernambuco 50610-090","+55 81 32043242","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4870246-Reviews-Caneca_Fina-Recife_State_of_Pernambuco.html","-8.050967","-34.90677",4,74,"$$ - $$$","Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa"
"Cantina Di Luigi","Acesso para cadeirantes","Pizza","","Rua Dona Magina Pontual 48, Recife, Pernambuco 51021-510","+55 81 3038-5640","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d6005114-Reviews-Cantina_Di_Luigi-Recife_State_of_Pernambuco.html","-8.129978","-34.903095",4.4,104,"$$ - $$$","Acesso para cadeirantes; Entrega; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa"
"Cantina Vegetariana","Restaurante vegano em Recife, inspirado na comidinha de vó, um local de alquimia, afeto e bem viver.","","","Rua Lopes de Carvalho, 244 Madalena, Recife, Pernambuco 50610-170","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5378224-Reviews-Cantina_Vegetariana-Recife_State_of_Pernambuco.html","-8.074878","-34.930298",4.5,29,"$$ - $$$","Aceita cartão de crédito; Cadeiras para bebês; Entrega; Familiar; Lugares para sentar; Mastercard; Para levar; Permite cães; Serviço de mesa; Visa; Wi-fi gratuito"
"Canting Temakeria","","","","Rua Cruzeiro do Forte 186 Boa Viagem, Recife, Pernambuco 51030-620","","","-8.13791","-34.91037",4.5,2,"",""
"Cantinho Da Carminha","","","","Rua Nova Descoberta 2225 Nova Descoberta, Recife, Pernambuco 52090-003","","","-8.002112","-34.923805",3,1,"",""
"Cantinho Da Maria","","","","Rua Estado de Israel 161 Ia Do Leite, Recife, Pernambuco 50070-415","","","-8.064573","-34.89442",-1,-1,"",""
"Cantinho Dalva De Oliveira","","","","3677 Avenida Beberibe, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27394113-Reviews-Cantinho_Dalva_De_Oliveira-Recife_State_of_Pernambuco.html","-8.007002","-34.8909",-1,-1,"",""
"Cantinho Do Aconchego","","","","Rua Córrego José Grande, 1320, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27258474-Reviews-Cantinho_Do_Aconchego-Recife_State_of_Pernambuco.html","-8.01676","-34.91008",-1,-1,"",""
"Cantinho Do Crepe","","","","Rua Reitor Edinaldo Bastos, 74, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27405598-Reviews-Cantinho_Do_Crepe-Recife_State_of_Pernambuco.html","-8.026788","-34.951427",-1,-1,"",""
"Cantinho da Bel","","Sul-americana","","Rua Diogo Álvares, 206 206 - Zumbi, Recife - PE,, Recife, Pernambuco 50711-110","+558134461966","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d16697555-Reviews-Cantinho_da_Bel-Recife_State_of_Pernambuco.html","-8.04838","-34.91518",4.4,5,"",""
"Cantinho do Tony","Almoço, Jantar","Europeia","","Avenida Conselheiro Aguiar 2775, Recife, Pernambuco 51020-020","+55 81 3465-9066","https://www.facebook.com/110750153643425","-8.11371","-34.89304",4,4,"",""
"Capitão Taberna","","","","R. Joao Tude de Melo, 77 - Parnamirim Shopping Parnamirim, Recife, Pernambuco 52060-010","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d12267919-Reviews-Capitao_Taberna-Recife_State_of_Pernambuco.html","-8.03516","-34.90857",4.6,5,"",""
"Capri Pizzeria & Bar","Acesso para cadeirantes","Pizza","","Rua Abraham Lincoln, 52, Recife, Pernambuco 52060-190","+55 81 3071-5787","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d13942950-Reviews-Capri_Pizzeria_Bar-Recife_State_of_Pernambuco.html","-8.031548","-34.91024",4.6,20,"$$ - $$$","Acesso para cadeirantes; Entrega; Lugares para sentar; Para levar; Reservas; Serviço de mesa"
"Caranguejo Do Recife","","","","Rua Nestor Silva 110 Vl Da Penha, Recife, Pernambuco 52060-410","","","-8.03831","-34.91382",4,5,"",""
"Caranguejo Sul","","","","Avenida Herculano Bandeira 480 Pina, Recife, Pernambuco 51110-130","","","-8.08888","-34.88501",3,3,"$$ - $$$",""
"Carlitos Burger","Acesso para cadeirantes","","","Rua Professor Trajano de Mendonca 340 Torre, Recife, Pernambuco 50710-200","81-3228-5717","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5697824-Reviews-Carlitos_Burger-Recife_State_of_Pernambuco.html","-8.04387","-34.9092",3.6,43,"$","Acesso para cadeirantes; Entrega; Lugares para sentar; Para levar"
"Carlitos Burguer","Acesso para cadeirantes","","","Rua José Bonifácio nº 639, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4523742-Reviews-Carlitos_Burguer-Recife_State_of_Pernambuco.html","-8.06489","-34.87274",3.9,45,"$","Acesso para cadeirantes; Entrega; Lugares para sentar; Para levar"
"Carlitos Burguer","","","","Rua José Gonçalves de Medeiros, 84, Recife, Pernambuco 50720-575","+55 81 3228-5717","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d14063820-Reviews-Carlitos_Burguer-Recife_State_of_Pernambuco.html","-8.059778","-34.906025",5,1,"",""
"Carlos Lanches","","","","Rua Aurilandia 17 Bomba Do Hemeterio, Recife, Pernambuco 52111-622","","","-8.019453","-34.90305",-1,-1,"",""
"Carpe Diem Gelateria","Gelatos Artesanais feitos na própria loja. Sem corantes, aromatizantes ou conservantes artificiais.","Café","","Rua Professor Augusto Lins E Silva 816, Recife, Pernambuco 51130-030","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d23704861-Reviews-Carpe_Diem_Gelateria-Recife_State_of_Pernambuco.html","-8.144805","-34.90804",5,2,"",""
"Casa 57 - Gordinha - Doces e Sorrisos","","","","Rua Olímpio Tavares, 57 - Casa Amarela Primeira rua a esquerda após o Parque Arraial, Recife, Pernambuco 52051-400","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10701666-Reviews-Casa_57_Gordinha_Doces_e_Sorrisos-Recife_State_of_Pernambuco.html","-8.02833","-34.91318",5,1,"",""
"Casa China Restaurante 2","","","","Avenida Marechal Mascarenhas De Morais, 5125b, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27375920-Reviews-Casa_China_Restaurante_2-Recife_State_of_Pernambuco.html","-8.129374","-34.915455",-1,-1,"",""
"Casa Cultural Villa Ritinha","","","","Rua da Soledade n° 35 Soledade, Recife, Pernambuco 50070-040","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d17465284-Reviews-Casa_Cultural_Villa_Ritinha-Recife_State_of_Pernambuco.html","-8.0601","-34.89019",5,1,"",""
"Casa Das Bordas","","","","Rua Colares, 378, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27383267-Reviews-Casa_Das_Bordas-Recife_State_of_Pernambuco.html","-8.128843","-34.94482",-1,-1,"",""
"Casa De Drink's","","","","Avenida Conselheiro Aguiar 1875 Boa Viagem, Recife, Pernambuco 51111-011","","","-8.10656","-34.88916",4,5,"$$ - $$$",""
"Casa Do Bolo","","","","Avenida Joao de Barros 1724 Espinheiro, Recife, Pernambuco 52021-180","","","-8.03958","-34.89217",3.7,7,"$$ - $$$",""
"Casa Do Pao","Acesso para cadeirantes","","","Rua Carlos Pereira Falcao 100 Boa Viagem, Recife, Pernambuco 51021-350","+55 81 99967-1388","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5698762-Reviews-Casa_Do_Pao-Recife_State_of_Pernambuco.html","-8.12616","-34.89897",4.3,15,"$","Acesso para cadeirantes"
"Casa Do Pará","","Sul-americana","","Rua José Da Silva Lucena, 515, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27398476-Reviews-Casa_Do_Para-Recife_State_of_Pernambuco.html","-8.113981","-34.908176",-1,-1,"",""
"Casa Dos Doces","Acesso para cadeirantes","","","Rua Amazonas 346 Pina, Recife, Pernambuco 51011-065","8130725337","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5698985-Reviews-Casa_Dos_Doces-Recife_State_of_Pernambuco.html","-8.10043","-34.88617",4.3,57,"$$ - $$$","Acesso para cadeirantes; Lugares para sentar; Para levar"
"Casa Morim","","Europeia","","Rua Teixeira de Freitas 77 Varzea, Recife, Pernambuco","","","-8.061488","-34.900196",4.3,4,"",""
"Casa Três Triângulos","","","","Estrada De Belém, 164, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27396071-Reviews-Casa_Tres_Triangulos-Recife_State_of_Pernambuco.html","-8.036471","-34.88952",-1,-1,"",""
"Casa bauducco","","","","Rua Abreu Albano 228 Pina, Recife, Pernambuco 51110-320","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d20178292-Reviews-Casa_bauducco-Recife_State_of_Pernambuco.html","-8.087247","-34.895294",4.5,2,"",""
"Casa de Bolos","","Sul-americana","","Av. Eng. Domingos Ferreira, 2041 Loja 2, Recife, Pernambuco 51111-021","+55 81 3326-0632","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d15742297-Reviews-Casa_de_Bolos-Recife_State_of_Pernambuco.html","-8.1076","-34.89046",3,2,"$",""
"Casa do Pão de Queijo","Acesso para cadeirantes","","","Av. Padre Carapuceiro, 777 - PV 164 - Boa Viagem, Recife, Pernambuco 51020-280","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4537074-Reviews-Casa_do_Pao_de_Queijo-Recife_State_of_Pernambuco.html","-8.119542","-34.89623",3.7,29,"$$ - $$$","Acesso para cadeirantes; Para levar"
"Casa do Pão de Queijo","Acesso para cadeirantes","Sul-americana","","Av. Domingos Ferreira, 1380, Recife, Pernambuco 51111-020","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4537120-Reviews-Casa_do_Pao_de_Queijo-Recife_State_of_Pernambuco.html","-8.10186","-34.88812",4.1,15,"$","Acesso para cadeirantes"
"Casa do Pão de Queijo","Acesso para cadeirantes","Sul-americana","","Av. Mascarenhas s/n - Imbiribeira, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4537155-Reviews-Casa_do_Pao_de_Queijo-Recife_State_of_Pernambuco.html","-8.13043","-34.91817",3,13,"$$ - $$$","Acesso para cadeirantes"
"Casa do Pão de Queijo","","","","Av. República, 251 - Salão Comercial 1047 Pina, Recife, Pernambuco","","","-8.060353","-34.877792",3.9,8,"",""
"Casa dos Doces","","","","Rua Regueira Costa 193, Recife, Pernambuco 52041-050","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d19095394-Reviews-Casa_dos_Doces-Recife_State_of_Pernambuco.html","-8.0336","-34.89843",5,1,"",""
"Casa dos Frios","Emporio Gourmet, reduto da gastronomia, adega premiada, tudo isso voce encontra na Casa dos Frios, alem dos Patrimonios Imateriais de Pernambuco: Bolo de Souza Leao e Bolo de Rolo, que sao quase o sobremone das nossa Lojas.","Brasileira","","Av. Rui Barbosa, 412 Graças, Recife, Pernambuco 52011-040","81 2125-0000","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d2360071-Reviews-Casa_dos_Frios-Recife_State_of_Pernambuco.html","-8.04844","-34.899044",4.5,891,"$$ - $$$","Aceita cartão de crédito; Estacionamento com manobrista; Lugares para sentar; Para levar; Serve bebida alcoólica; Wi-fi gratuito"
"Casa dos Frios","We are a hybrid kind of gourmet market which incorporates all the best aspects each including our nationally renowned Bolo de Rolo, an elaborate delicatessen, a grocery store with filled with a variety of imported goods and to top it all off we have a buffet restaurant and a café all in the same place.","Europeia","","Avenida Engenheiro Domingos Ferreira 1920 Boa Viagem, Recife, Pernambuco 51111-020","+55 81 3322-7330","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d11644393-Reviews-Casa_dos_Frios-Recife_State_of_Pernambuco.html","-8.106194","-34.8902",4.3,42,"$$ - $$$","Acesso para cadeirantes; Bufê; Estacionamento na rua; Estacionamento privado grátis; Lugares para sentar; Para levar; Serve bebida alcoólica; Wi-fi gratuito"
"Caseiros - Burguer Grill","","","","Rua Do Maruim, 176, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27390294-Reviews-Caseiros_Burguer_Grill-Recife_State_of_Pernambuco.html","-8.07527","-34.900776",-1,-1,"",""
"Caxanga Lanches","","","","Rua Abelardo Junto ao 3283 Gracas, Recife, Pernambuco 52050-310","","","-8.04227","-34.89987",4,2,"",""
"Central Da Picanha","Para levar","Churrasco","","Rua Tome Gibson 424, Recife, Pernambuco 51011-480","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5384297-Reviews-Central_Da_Picanha-Recife_State_of_Pernambuco.html","-8.09804","-34.88801",3.9,18,"","Para levar"
"Central Do Sanduíche","","","","Rua Tenente Felipe Bandeira De Melo, 104, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27307985-Reviews-Central_Do_Sanduiche-Recife_State_of_Pernambuco.html","-8.095336","-34.929466",-1,-1,"",""
"Central da Picanha","","Sul-americana","","Rua Inacio Galvao dos Santos No 290 Encruzilhada, Recife, Recife, Pernambuco 52041-210","8134272646","","-8.03483","-34.89258",3,2,"",""
"Centro Design Recife","","","","Rua Floriano Peixoto S/n, Recife, Pernambuco","+558133553147","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27885018-Reviews-Centro_Design_Recife-Recife_State_of_Pernambuco.html","-8.066998","-34.878605",-1,-1,"",""
"Cervejaria Patt Lou","O Bar da Fábrica Patt Lou é o local ideal para degustar mais de 20 estilos de cervejas artesanais com diversas experiências gastronômicas. No coração da Zona Norte, o bar fica na Avenida Norte, próximo ao Sesc de Casa Amarela. Esperamos por você!","","","Rua Guimarães Peixoto, 455, Recife, Pernambuco 52051-232","81-99978-9842","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d19725506-Reviews-Cervejaria_Patt_Lou-Recife_State_of_Pernambuco.html","-8.025792","-34.906754",4.7,3,"$",""
"Chambaril Do Junior","","","","Rua Ildefonso Lopes 24 Sto Amaro, Recife, Pernambuco 50050-490","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5342946-Reviews-Chambaril_Do_Junior-Recife_State_of_Pernambuco.html","-8.05224","-34.88822",4,10,"$",""
"Chang Tse","","","","Avenida Doutor Jose Rufino, 1407 Lj 17 Barro, Recife, Pernambuco 50870-005","","","-8.091004","-34.93515",-1,-1,"",""
"Chapa E Brasa","","","","Trav Do Dowsley N37 Água Fria, Recife, Pernambuco","+5581986167180","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27390166-Reviews-Chapa_E_Brasa-Recife_State_of_Pernambuco.html","-8.019554","-34.89495",-1,-1,"",""
"Cheddarburguer Big Lanche Mega Lanche","","","","Rua do Riachuelo 105 Boa Vista, Recife, Pernambuco 50050-400","","","-8.06047","-34.88157",5,1,"$",""
"Cheesecake & Tal","","Italiana","","Av. República Árabe Unida, 251 Shopping RioMar, Recife, Pernambuco 51110-160","+55 81 3032-5118","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d13323277-Reviews-Cheesecake_Tal-Recife_State_of_Pernambuco.html","-8.08699","-34.88864",3.3,4,"",""
"Cheng Churracaria & Pizzaria","","","","Av. Inácio Monteiro, 280 St Bueno, Recife, Pernambuco 50721-275","+55(81)3445-7373","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5372012-Reviews-Cheng_Churracaria_Pizzaria-Recife_State_of_Pernambuco.html","-8.04787","-34.9313",3.5,2,"",""
"Chicken's","","","","Estrada dos Remedios 666 Sta Rita, Recife, Pernambuco 50750-360","","","-8.07427","-34.90754",4,1,"",""
"Chico comida com sustança","O melhor da comida regional","Sul-americana","","Rua da hora 348 Espinheiro, Recife, Pernambuco 52015-020","","","-8.061488","-34.900196",4.5,2,"","Aceita cartão de crédito; Acesso para cadeirantes; American Express; Cadeiras para bebês; Entrega; Estacionamento na rua; Familiar; Lugares para sentar; Mastercard; Mesas ao ar livre; Música ao vivo; Pagamento digital; Para levar; Permite cães; Reservas; Serve bebida alcoólica; Serviço de mesa; Televisão; Vinho e cerveja; Visa; Wi-fi gratuito"
"Chico do Galeto","","Sul-americana","","R. Cap. Lima, 193, Recife, Pernambuco 50040-080","","","-8.053885","-34.87858",-1,-1,"$",""
"China Bar","","","","Rua Professor Frederico Cúrio, 91, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27885451-Reviews-China_Bar-Recife_State_of_Pernambuco.html","-8.071318","-34.908863",-1,-1,"",""
"China Foods","","","","Rua Jack Ayres 210 Boa Viagem, Recife, Pernambuco 51020-310","","","-8.11966","-34.90043",4.2,5,"",""
"Chinatown Shopping Recife","Aceita cartão de crédito","Japonesa","","Rua Padre Carapuceiro 777, Recife, Pernambuco 51020-280","+55 81 3467-5260","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4525819-Reviews-Chinatown_Shopping_Recife-Recife_State_of_Pernambuco.html","-8.118945","-34.904827",4.1,42,"$$ - $$$","Aceita cartão de crédito; Entrega; Familiar; Para levar; Restaurantes para não-fumantes"
"Chinatown Tamarineira","","","","Rua Cônego Barata, 275, Recife, Pernambuco","+558133140702","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27309390-Reviews-Chinatown_Tamarineira-Recife_State_of_Pernambuco.html","-8.031434","-34.902637",-1,-1,"",""
"Chinglig Restaurante","","","","Rua Capitão Zuzinha, 192, Recife, Pernambuco","+558133423351","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27383225-Reviews-Chinglig_Restaurante-Recife_State_of_Pernambuco.html","-8.13376","-34.90462",-1,-1,"",""
"Chino Express","","Asiática","","Rua das Creoulas, 251, Recife, Pernambuco 52011-270","+55 81 3423 1276","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d9595905-Reviews-Chino_Express-Recife_State_of_Pernambuco.html","-8.05187","-34.89914",3.2,6,"$",""
